bik;name;coraccount;isactive;isbank;address
044583743;КУ АКБ 'МФТ-БАНК' (ОАО) - ГК 'АСВ';30101810500000000743;1;1;МОСКВА, ВЕРХНИЙ ТАГАНСКИЙ ТУПИК,4
040708746;ФАИК ПСБ'СТАВРОПОЛЬЕ'-ОАО В Г.ПЯТИГОРСКЕ;30101810500000000746;1;1;ПЯТИГОРСК, УЛ.КРАЙНЕГО,2А
042908746;АКБ 'НАДЕЖНЫЙ БАНК' (ОАО);30101810500000000746;1;1;КАЛУГА, УЛ.ЛЕНИНА,102А
044030747;ОАО 'СЭБ БАНК';30101810500000000747;1;1;САНКТ-ПЕТЕРБУРГ, УЛ.МИХАЙЛОВА,11
044585747;МКИБ 'РОССИТА-БАНК' ООО;30101810500000000747;1;1;МОСКВА, УЛ.1-Я БРЕСТСКАЯ,22
041501747;БРЯНСКИЙ РФ ОАО 'РОССЕЛЬХОЗБАНК';30101810500000000747;1;1;БРЯНСК, УЛ.БЕЖИЦКАЯ,1/5
046401747;САХАЛИНСКИЙ РФ ОАО 'РОССЕЛЬХОЗБАНК';30101810500000000747;1;1;ЮЖНО-САХАЛИНСК, ПР.МИРА,107
041946748;ОАО КОМСОЦБАНК 'БУМЕРАНГ';30101810500000000748;1;1;ЧЕРЕПОВЕЦ, УЛ.КОММУНИСТОВ,22
049033748;Ф. 'ГАМИД' ОАО АКБ 'ЭЛЬБИН' Г. ВЛАДИКАВКАЗ;30101810500000000748;1;1;ВЛАДИКАВКАЗ, УЛ.ГОРЬКОГО,41
041117748;ФИЛИАЛ СЗРУ ОАО 'МИНБ';30101810500000000748;1;1;АРХАНГЕЛЬСК, УЛ.ПОМОРСКАЯ,26
048952749;АККСБ 'КС БАНК' (ОАО);30101810500000000749;1;1;САРАНСК, УЛ.ДЕМОКРАТИЧЕСКАЯ,30
048073842;ОАО АКБ 'БАШКОМСНАББАНК';30101810800000000842;1;1;УФА, УЛ.ГАФУРИ,54
040349749;КРАСНОДАРСКИЙ ФИЛИАЛ ТКБ ОАО;30101810500000000749;1;1;КРАСНОДАР, УЛ.ФРУНЗЕ,169
043807749;ФИЛИАЛ N 22 В Г. КУРСК АКБ МОСОБЛБАНК ОАО;30101810500000000749;1;1;КУРСК, УЛ.ЛЕНИНА,24
043469750;ФАКБ 'ИНВЕСТТОРГБАНК' (ОАО) 'КОСТРОМСКОЙ';30101810500000000750;1;1;КОСТРОМА, УЛ.ЧАЙКОВСКОГО,17
044030750;Ф-Л 'САНКТ-ПЕТЕРБУРГСКИЙ' ООО КБ 'АГРОСОЮЗ';30101810500000000750;1;1;САНКТ-ПЕТЕРБУРГ, 3-Я ЛИНИЯ В.О.,62,ЛИТ.А
043807752;КУРСКИЙ ФИЛИАЛ ОАО АКБ 'СВЯЗЬ-БАНК';30101810500000000752;1;1;КУРСК, УЛ.ДИМИТРОВА,73
048952752;ОАО АКБ 'АКТИВ БАНК';30101810500000000752;1;1;САРАНСК, УЛ.КОММУНИСТИЧЕСКАЯ,52
040349752;ФИЛИАЛ ОАО 'ГУТА-БАНК' В Г. КРАСНОДАРЕ;30101810500000000752;1;1;КРАСНОДАР, УЛ.КРАСНЫХ ПАРТИЗАН,567
047003754;ТУЛЬСКИЙ ФИЛИАЛ ООО 'ВНЕШПРОМБАНК';30101810500000000754;1;1;ТУЛА, УЛ.СОВЕТСКАЯ,17
040396756;Ф-Л 'СОЧИ' ОАО БАНК 'НАРОДНЫЙ КРЕДИТ';30101810500000000756;1;1;СОЧИ, УЛ.СОВЕТСКАЯ,40
046902757;ТОМСКИЙ ФИЛИАЛ ОАО АКБ 'СВЯЗЬ-БАНК';30101810500000000757;1;1;ТОМСК, УЛ.КАРЛА МАРКСА,3
040173757;ФИЛИАЛ 'АЛТАЙСКИЙ' ОАО КБ 'АГРОПРОМКРЕДИТ';30101810500000000757;1;1;БАРНАУЛ, УЛ.БРЕСТСКАЯ,11
042618758;ЛИКВИДАТОР ООО КБ 'РИНГКОМБАНК' - ГК 'АСВ';30101810500000000758;1;1;НАЗРАНЬ, УЛ.РАДУЖНАЯ,9
044579759;МОСКОВСКИЙ ФИЛИАЛ 'ЗАПСИБКОМБАНК' ОАО;30101810500000000759;1;1;МОСКВА, УЛ.ШВЕРНИКА,20А
042908759;КУ ОАО 'ВЕКОМБАНК' - ГК 'АСВ';30101810500000000759;1;1;КАЛУГА, УЛ.ГЕОРГИЕВСКАЯ,5
040702760;СТАВРОПОЛЬПРОМСТРОЙБАНК-ОАО;30101810500000000760;1;1;СТАВРОПОЛЬ, УЛ.КРАСНОФЛОТСКАЯ,88А
042618761;ЛИКВИДАТОР КБ 'СУНЖА' ООО - ГК 'АСВ';30101810500000000761;1;1;ОРДЖОНИКИДЗЕВСКАЯ, УЛ.ОСКАНОВА,32
042908762;ООО БАНК 'ЭЛИТА';30101810500000000762;1;1;КАЛУГА, УЛ.МОСКОВСКАЯ,10
049033764;КУ АКБ 'БРР' (ОАО) ГК 'АСВ';30101810500000000764;1;1;ВЛАДИКАВКАЗ, УЛ.ШМУЛЕВИЧА,8-А
040349765;Ф-Л 'КРАСНОДАРСКИЙ' АКИБ 'ОБРАЗОВАНИЕ' (ЗАО);30101810500000000765;1;1;КРАСНОДАР, УЛ.ИМ.КИРОВА/УЛ.ДЛИННАЯ,126/82
046577768;ООО КБ 'КОЛЬЦО УРАЛА';30101810500000000768;1;1;ЕКАТЕРИНБУРГ, УЛ.ГОРЬКОГО,7
041909769;БАНК 'СЕВЕРНЫЙ КРЕДИТ' (ОАО);30101810500000000769;1;1;ВОЛОГДА, УЛ.ГЕРЦЕНА,27
044583769;ББР БАНК (ЗАО);30101810500000000769;1;1;МОСКВА, 1-Й НИКОЛОЩЕПОВСКИЙ ПЕР,6 СТР1
048209769;КБСР 'ДАГЕСТАН'ООО;30101810500000000769;1;1;МАХАЧКАЛА, УЛ.ДАНИЯЛОВА,12
041909772;ОАО 'ПРОМЭНЕРГОБАНК';30101810500000000772;1;1;ВОЛОГДА, УЛ.ЧЕХОВА,30
044583772;АКБ 'МОСУРАЛБАНК' (ЗАО);30101810500000000772;1;1;МОСКВА, РАУШСКАЯ НАБ.,22 СТР.2
044525772;КУ ООО 'БАНК ИМПЕРИЯ' ГК 'АСВ';30101810500000000772;1;1;МОСКВА, ВЕРХНИЙ ТАГАНСКИЙ ТУПИК,4
040702773;СТАВРОПОЛЬСКИЙ Ф-Л ОАО 'ПРОМСВЯЗЬБАНК';30101810500000000773;1;1;СТАВРОПОЛЬ, УЛ.МАРШАЛА ЖУКОВА,23
049876774;ФИЛИАЛ 'ИНДИГИРСКИЙ' ЗАО 'ФИА-БАНК';30101810500000000774;1;1;УСТЬ-НЕРА, УЛ.ЛЕНИНА,25А
040708775;ООО КБ 'ГРИС-БАНК';30101810500000000775;1;1;ПЯТИГОРСК, УЛ.ПОЧТОВАЯ,56
046614776;СМОЛЕНСКИЙ РФ ОАО 'РОССЕЛЬХОЗБАНК';30101810500000000776;1;1;СМОЛЕНСК, УЛ.КОММУНИСТИЧЕСКАЯ,4-Б
045004777;ФАКБ 'РОССИЙСКИЙ КАПИТАЛ' (ОАО) НОВОСИБИРСКИЙ;30101810500000000777;1;1;НОВОСИБИРСК, УЛ.ЧАПЛЫГИНА,47
042007778;ФКБ 'СДМ-БАНК' (ОАО) В Г.ВОРОНЕЖЕ;30101810500000000778;1;1;ВОРОНЕЖ, УЛ.НИКИТИНСКАЯ,49
049033780;КУ ИАБ 'ДИГ-БАНК' (ОАО) ГК 'АСВ';30101810500000000780;1;1;ВЛАДИКАВКАЗ, УЛ.НАЛЬЧИКСКАЯ,1'А'
040349781;Ф-Л ГПБ (ОАО) В Г.КРАСНОДАРЕ;30101810500000000781;1;1;КРАСНОДАР, УЛ.ДМИТРИЕВСКАЯ ДАМБА,11
046568782;ЗАО 'УРАЛПРИВАТБАНК';30101810500000000782;1;1;ЕКАТЕРИНБУРГ, УЛ.ПЕРВОМАЙСКАЯ,26
046126782;РЯЗАНСКИЙ ФИЛИАЛ ООО 'ВНЕШПРОМБАНК';30101810500000000782;1;1;РЯЗАНЬ, УЛ.ЕСЕНИНА,59/12
041403783;ЗАО 'ВЭЛТОН БАНК';30101810500000000783;1;1;БЕЛГОРОД, ПР.Б.ХМЕЛЬНИЦКОГО,20/22
041909785;СЕВЕРНЫЙ ФИЛИАЛ ЗАО КБ 'РУБЛЕВ';30101810500000000785;1;1;ВОЛОГДА, УЛ.КОЗЛЕНСКАЯ,2
044030789;САНКТ-ПЕТЕРБУРГСКИЙ ФИЛИАЛ ОАО 'МЕТКОМБАНК';30101810500000000789;1;1;САНКТ-ПЕТЕРБУРГ, ЛИТЕЙНЫЙ ПР.,13,ЛИТ.А,ПОМ.1Н
043601792;САМАРСКИЙ ФИЛИАЛ ОАО 'НОРДЕА БАНК';30101810500000000792;1;1;САМАРА, УЛ.ЧАПАЕВСКАЯ,138А
041117793;АРХАНГЕЛЬСКИЙ ФИЛИАЛ ОАО 'ФОНДСЕРВИСБАНК';30101810500000000793;1;1;АРХАНГЕЛЬСК, ПР.ЛОМОНОСОВА,86
045004793;Ф-Л АКИБ 'ОБРАЗОВАНИЕ' (ЗАО) В Г.НОВОСИБИРСК;30101810500000000793;1;1;НОВОСИБИРСК, УЛ.ФРУНЗЕ,86
044599799;'РФИ БАНК' ЗАО;30101810500000000799;1;1;МОСКВА, ПЕРЕВЕДЕНОВСКИЙ ПЕР.,13 СТР.4
042202799;НИЖЕГОРОДСКИЙ ФИЛИАЛ ЗАО ЮНИКРЕДИТ БАНК;30101810500000000799;1;1;НИЖНИЙ НОВГОРОД, УЛ.КОСТИНА,20
047102799;КУ ЗАО 'МЕГА БАНК' - ГК 'АСВ';30101810500000000799;1;1;ТЮМЕНЬ, УЛ.УРИЦКОГО,36
042618800;ФИЛИАЛ 'ИНГУШСКИЙ' ООО 'ЭСИДБАНК';30101810500000000800;1;1;НАЗРАНЬ, УЛ.МОСКОВСКАЯ,13Б
049240801;ООО КБ 'КАМСКИЙ ГОРИЗОНТ';30101810500000000801;1;1;НАБЕРЕЖНЫЕ ЧЕЛНЫ, МОСКОВСКИЙ ПР.,120
044030802;ФИЛИАЛ ОАО КБ СТРОЙКРЕДИТ В С-ПЕТЕРБУРГЕ;30101810500000000802;1;1;САНКТ-ПЕТЕРБУРГ, ЛИТЕЙНЫЙ ПР.,59,ЛИТ.А,ПОМ.1-Н
047501802;ЧФ ОАО 'МДМ БАНК';30101810500000000802;1;1;ЧЕЛЯБИНСК, УЛ.КАЛИНИНА,4-А
043601802;САМАРСКИЙ ФИЛИАЛ ООО 'ВНЕШПРОМБАНК';30101810500000000802;1;1;САМАРА, УЛ.АГИБАЛОВА,48
042007804;ВОРОНЕЖСКИЙ ФИЛИАЛ ЗАО КБ 'ЭКСПЕРТ БАНК';30101810500000000804;1;1;ВОРОНЕЖ, УЛ.ТЕАТРАЛЬНАЯ,32
040813805;ХАБАРОВСКИЙ ФИЛИАЛ ОАО 'БАНК МОСКВЫ';30101810500000000805;1;1;ХАБАРОВСК, УЛ.КАЛИНИНА,83А
044525808;ООО 'КЭБ БАНК РУС';30101810500000000808;1;1;МОСКВА, УЛ.ТЕСТОВСКАЯ,10
048073809;ООО 'УРАЛКАПИТАЛБАНК';30101810500000000809;1;1;УФА, УЛ.РЯЗАНСКАЯ,10
042202809;НИЖЕГОРОДСКИЙ Ф-Л ОАО БАНК 'САНКТ-ПЕТЕРБУРГ';30101810500000000809;1;1;НИЖНИЙ НОВГОРОД, УЛ.СОВНАРКОМОВСКАЯ,13,ЛИТ.А
044030815;ООО КБ 'ИНВЕСТ-ЭКОБАНК';30101810500000000815;1;1;САНКТ-ПЕТЕРБУРГ, УЛ.МИРА,30
041814815;ОАО КБ 'МИХАЙЛОВСКИЙ ПЖСБ';30101810500000000815;1;1;МИХАЙЛОВКА, УЛ.ОБОРОНЫ,44А
045004816;СИБИРСКИЙ Ф-Л ОАО 'ПРОМСВЯЗЬБАНК';30101810500000000816;1;1;НОВОСИБИРСК, УЛ.СЕРЕБРЕННИКОВСКАЯ,37А
043602825;Ф-Л 'САМАРСКИЙ' ОАО 'БАЛТИНВЕСТБАНК';30101810500000000825;1;1;САМАРА, УЛ.ПОЛЕВАЯ,50
044030828;САНКТ-ПЕТЕРБУРГСКИЙ ФИЛИАЛ ЗАО 'ТУСАРБАНК';30101810500000000828;1;1;САНКТ-ПЕТЕРБУРГ, УЛ.КРАСНОГО КУРСАНТА,25,ЛИТ.Н
049240830;Ф-Л АБ'ДЕВОН-КРЕДИТ'(ОАО);30101810500000000830;1;1;НАБЕРЕЖНЫЕ ЧЕЛНЫ, СЮЮМБИКЕ ПР.,26
049209837;Ф-Л АБ'ДЕВОН-КРЕДИТ'(ОАО);30101810500000000837;1;1;КАЗАНЬ, УЛ.К.МАРКСА,58
044583837;Ф-Л ГПБ (ОАО) 'ЦЕНТРАЛЬНЫЙ', МОСКОВСКАЯ ОБЛ.;30101810500000000837;1;1;ЩЕЛКОВО, ПРОЛЕТАРСКИЙ ПР-Т,1-1А
042202841;ПРИВОЛЖСКИЙ ФИЛИАЛ ЗАО 'БАНК ИНТЕЗА';30101810500000000841;1;1;НИЖНИЙ НОВГОРОД, УЛ.УЛЬЯНОВА,46
046311843;САРАТОВСКИЙ РФ ОАО 'РОССЕЛЬХОЗБАНК';30101810500000000843;1;1;САРАТОВ, УЛ.ИМ.РАДИЩЕВА А.Н.,65/2
044030844;САНКТ-ПЕТЕРБУРГСКИЙ ФИЛИАЛ ОАО 'МНХБ';30101810500000000844;1;1;САНКТ-ПЕТЕРБУРГ, УЛ.МАРАТА,73,ЛИТ.А,ПОМ.5Н
049133845;ЗАО АКБ 'ТЕКСБАНК';30101810500000000845;1;1;ЧЕРКЕССК, УЛ.КАВКАЗСКАЯ,99
049246845;ФИЛИАЛ ОАО 'ИНТЕХБАНК' В Г.НИЖНЕКАМСК;30101810500000000845;1;1;НИЖНЕКАМСК, ДОМ БЫТ.УСЛУГ АО НИЖННЕФТЕХИМ
045003848;ФИЛИАЛ 'ЦЕНТРАЛЬНЫЙ' ОАО ИКБ 'СОВКОМБАНК';30101810500000000848;1;1;БЕРДСК, УЛ.ПОПОВА,11
045209853;ОМСКИЙ ФИЛИАЛ ЗАО 'СТАРБАНК';30101810500000000853;1;1;ОМСК, УЛ.МАСЛЕННИКОВА,62
047308856;УЛЬЯНОВСКИЙ ФИЛИАЛ ЗАО АКБ 'ГАЗБАНК';30101810500000000856;1;1;УЛЬЯНОВСК, УЛ.ЭНГЕЛЬСА,60А
044585857;ООО КБ 'РОСАВТОБАНК';30101810500000000857;1;1;МОСКВА, УЛ.ЗООЛОГИЧЕСКАЯ,26 СТР.2
044030857;САНКТ-ПЕТЕРБУРГСКИЙ ФИЛИАЛ АКБ 'БРР' (ОАО);30101810500000000857;1;1;САНКТ-ПЕТЕРБУРГ, НАБ.ЧЕРНОЙ РЕЧКИ,41,КОРП.2
043678859;ООО КБ 'ЭЛ БАНК';30101810500000000859;1;1;ТОЛЬЯТТИ, НОВЫЙ ПР-Д,8
040510859;ФИЛИАЛ НАХОДКА КБ 'ПРИСКО КАПИТАЛ БАНК';30101810500000000859;1;1;НАХОДКА, УЛ.КРАСНОАРМЕЙСКАЯ,2
044030860;ЗАО АКБ 'ТУРБОБАНК';30101810500000000860;1;1;САНКТ-ПЕТЕРБУРГ, Б.ПОДЪЯЧЕСКАЯ,19
041856860;ВОЛЖСКИЙ ФИЛИАЛ АКБ 'НЗБАНК', ОАО;30101810500000000860;1;1;ВОЛЖСКИЙ, УЛ.МОЛОДЕЖНАЯ,12
040407862;ФКБ 'СДМ-БАНК' (ОАО) В Г.КРАСНОЯРСКЕ;30101810500000000862;1;1;КРАСНОЯРСК, УЛ.ДУБРОВИНСКОГО,106
047102870;ТФ ЗАО 'СНГБ';30101810500000000870;1;1;ТЮМЕНЬ, УЛ.САККО,11
046311872;ПРИВОЛЖСКИЙ ФИЛИАЛ ЗАО КБ 'РУБЛЕВ';30101810500000000872;1;1;САРАТОВ, УЛ.ИМ.ПУГАЧЕВА Е.И.,147/151
040349875;ФИЛИАЛ 'КРАСНОДАРСКИЙ' ЗАО КБ 'РОСИНТЕРБАНК';30101810500000000875;1;1;КРАСНОДАР, УЛ.ИМ.МИТРОФАНА СЕДИНА,60/1
042748878;КАЛИНИНГРАДСКИЙ РФ ОАО 'РОССЕЛЬХОЗБАНК';30101810500000000878;1;1;КАЛИНИНГРАД, УЛ.АЛЕКСАНДРА НЕВСКОГО,51В
046322878;ФИЛИАЛ 'САРАТОВСКИЙ' ООО КБ 'АДМИРАЛТЕЙСКИЙ';30101810500000000878;1;1;САРАТОВ, УЛ.СОКОЛОВАЯ,10/16
042274880;ПРИВОЛЖСКИЙ ФИЛИАЛ СВЯЗНОГО БАНКА (ЗАО);30101810500000000880;1;1;ДЗЕРЖИНСК, УЛ.ГАЙДАРА,59
046577881;ОАО 'МЕТКОМБАНК';30101810500000000881;1;1;КАМЕНСК-УРАЛЬСКИЙ, УЛ.ОКТЯБРЬСКАЯ,36
043735881;КУФ ОАО 'МДМ БАНК';30101810500000000881;1;1;КУРГАН, УЛ.К.МЯГОТИНА,56/1
044583882;БАНК 'ЕВРОКРЕДИТ' (ООО);30101810500000000882;1;1;МОСКВА, УЛ.БАКУНИНСКАЯ,80 СТР.1
048209882;МАХАЧКАЛИНСКИЙ Ф БАНКА'ВОЗРОЖДЕНИЕ'(ОАО);30101810500000000882;1;1;МАХАЧКАЛА, УЛ.ПУШКИНА,4
045773883;ФИЛИАЛ 'ПЕРМСКИЙ' ОАО 'УБРИР';30101810500000000883;1;1;ПЕРМЬ, УЛ.ПЕТРОПАВЛОВСКАЯ,85
040502883;ДАЛЬНЕВОСТОЧНЫЙ ФИЛИАЛ ЗАО 'БАНК ИНТЕЗА';30101810500000000883;1;1;ВЛАДИВОСТОК, УЛ.ДАЛЬЗАВОДСКАЯ,1
044579885;ФАКБ ЗАО 'ТЮМЕНЬАГРОПРОМБАНК' (МОСКВА);30101810500000000885;1;1;МОСКВА, УЛ.БОЛЬШАЯ ПОЛЯНКА,61 СТР.1
045794891;ФИЛИАЛ 'ЛЫСЬВА' ЗАО АКБ 'АЛЕФ-БАНК';30101810500000000891;1;1;ЛЫСЬВА, УЛ.ПОЖАРСКОГО,8
041806894;ВОЛГОГРАДСКИЙ ФИЛИАЛ ОАО АКБ 'СВЯЗЬ-БАНК';30101810500000000894;1;1;ВОЛГОГРАД, УЛ.МИРА,9
042748894;КФ МОРСКОЙ БАНК (ОАО);30101810500000000894;1;1;КАЛИНИНГРАД, УЛ.ТЕАТРАЛЬНАЯ,35
042202896;'НИЖЕГОРОДСКИЙ' ФИЛИАЛ ОАО БАНК ЗЕНИТ;30101810500000000896;1;1;НИЖНИЙ НОВГОРОД, УЛ.М.ГОРЬКОГО,148
044579898;МОСКОВСКИЙ ФИЛИАЛ ЗАО 'ЭКСИ-БАНК';30101810500000000898;1;1;МОСКВА, УЛ.БОЛЬШАЯ ДОРОГОМИЛОВСКАЯ,5
044030899;Ф-Л 'ПЕТЕРБУРГСКИЙ' ОАО АИКБ 'ТАТФОНДБАНК';30101810500000000899;1;1;САНКТ-ПЕТЕРБУРГ, УЛ.МАРАТА,69/71,ЛИТ.А
046577904;ОАО БАНК 'ЕКАТЕРИНБУРГ';30101810500000000904;1;1;ЕКАТЕРИНБУРГ, УЛ.8-Е МАРТА,13
041806904;ФИЛИАЛ ОАО 'УРАЛСИБ' В Г.ВОЛГОГРАД;30101810500000000904;1;1;ВОЛГОГРАД, УЛ.КРАСНОЗНАМЕНСКАЯ,7
044030909;Ф-Л 'С.ПЕТЕРБУРГ' БАНКА 'ЕВРОКРЕДИТ' (ООО);30101810500000000909;1;1;САНКТ-ПЕТЕРБУРГ, САПЕРНЫЙ ПЕР.,12,ЛИТ.А,ПОМ.36Н
049205910;КАЗАНСКИЙ ФИЛИАЛ ЗАО 'АВТОГРАДБАНК';30101810500000000910;1;1;КАЗАНЬ, УЛ.ЩЕПКИНА,2/27
044030912;САНКТ-ПЕТЕРБУРГСКИЙ ФИЛИАЛ ОАО КБ 'КЕДР';30101810500000000912;1;1;САНКТ-ПЕТЕРБУРГ, МАЛОДЕТСКОСЕЛЬСКИЙ ПР.,32Б,Л.Б
040407914;КРАСНОЯРСКИЙ ФИЛИАЛ 'БРАТСКОГО АНКБ' ОАО;30101810500000000914;1;1;КРАСНОЯРСК, УЛ.КАРАТАНОВА,15
044525918;ФИЛИАЛ 'ЦЕНТРАЛЬНЫЙ' АКБ 'ИНВЕСТБАНК' (ОАО);30101810500000000918;1;1;МОСКВА, УЛ.ГОНЧАРНАЯ,12 СТР.1
048209918;КУ ОАО АКБ 'ЭКСПРЕСС' ГК 'АСВ';30101810500000000918;1;1;МАХАЧКАЛА, УЛ.АБУБАКАРОВА,92
046577920;ЕКАТЕРИНБУРГСКИЙ ФИЛИАЛ ТКБ ОАО;30101810500000000920;1;1;ЕКАТЕРИНБУРГ, УЛ.ЧЕРНЫШЕВСКОГО,16
042809921;ФКБ 'СДМ-БАНК' (ОАО) В Г.ТВЕРИ;30101810500000000921;1;1;ТВЕРЬ, ПР.ЛЕНИНА,39
043601925;ФИЛИАЛ 'САМАРА' КБ 'ЛОКО-БАНК' (ЗАО);30101810500000000925;1;1;САМАРА, МОСКОВСКОЕ Ш.,41
046568931;ФИЛИАЛ СБ БАНКА (ООО) В Г. ЕКАТЕРИНБУРГЕ;30101810500000000931;1;1;ЕКАТЕРИНБУРГ, ПР.ЛЕНИНА,13А
044585938;МОСКОВСКИЙ ФИЛИАЛ ЗАО АКБ 'ТЕКСБАНК';30101810500000000938;1;1;МОСКВА, ДЕНИСОВСКИЙ ПЕР.,22
046568944;ФИЛИАЛ 'ЕКАТЕРИНБУРГСКИЙ' БАНК 'РЕЗЕРВ' (ОАО);30101810500000000944;1;1;ЕКАТЕРИНБУРГ, УЛ.МАЛЫШЕВА,29
040373951;ТИХОРЕЦКИЙ ФИЛИАЛ ОАО 'ЮГ-ИНВЕСТБАНК';30101810500000000951;1;1;ТИХОРЕЦК, УЛ.МЕНЬШИКОВА,82
044599951;КБ 'МОСКОММЕРЦБАНК' (ОАО);30101810500000000951;1;1;МОСКВА, УЛ.БЕГОВАЯ,3 СТР.1,ЭТ.21-22
046577959;ЕКАТЕРИНБУРГСКИЙ ФИЛИАЛ ОАО АКБ 'СВЯЗЬ-БАНК';30101810500000000959;1;1;ЕКАТЕРИНБУРГ, УЛ.КАРЛА ЛИБКНЕХТА,4
047106962;ТЮМЕНСКИЙ ФИЛИАЛ ОАО КБ'АГРОПРОМКРЕДИТ';30101810500000000962;1;1;ТЮМЕНЬ, УЛ.ХОХРЯКОВА,Д.47
044583963;АКБ 'СЕРВИС-РЕЗЕРВ' БАНК (ЗАО);30101810500000000963;1;1;МОСКВА, УЛ.ОРДЖОНИКИДЗЕ,10
047144964;СУРГУТСКИЙ ФИЛИАЛ ОАО КБ 'АГРОПРОМКРЕДИТ';30101810500000000964;1;1;СУРГУТ, УЛ.УНИВЕРСИТЕТСКАЯ,7
040407969;КРАСНОЯРСКИЙ ФИЛИАЛ ОАО 'АК БАРС' БАНК;30101810500000000969;1;1;КРАСНОЯРСК, УЛ.УРИЦКОГО,117
046577975;УРАЛЬСКИЙ Ф-Л ОАО 'ПРОМСВЯЗЬБАНК';30101810500000000975;1;1;ЕКАТЕРИНБУРГ, УЛ.НИКОЛАЯ НИКОНОВА,4
044525976;АКБ 'АБСОЛЮТ БАНК' (ОАО);30101810500000000976;1;1;МОСКВА, ЦВЕТНОЙ Б-Р,18
045805755;ФИЛИАЛ АКБ 'СЛАВИЯ' (ЗАО) В Г. ПСКОВ;30101810600000000755;1;1;ПСКОВ, УЛ.СОВЕТСКАЯ,31
044579982;КУ КБ 'СОЦЭКОНОМБАНК' ООО ГК 'АСВ';30101810500000000982;1;1;МОСКВА, ВЕРХНИЙ ТАГАНСКИЙ ТУПИК,4
044583989;КУ КБ 'НАЦПРОМБАНК' (ЗАО) ГК 'АСВ';30101810500000000989;1;1;МОСКВА, ВЕРХНИЙ ТАГАНСКИЙ ТУПИК,4
047106991;ФИЛИАЛ ОАО 'ЮНИКОРБАНК' В Г.ТЮМЕНЬ;30101810500000000991;1;1;ТЮМЕНЬ, УЛ.КИРОВА,25/1
048209992;КУ КБ 'НАФТАБАНК' ООО ГК 'АСВ';30101810500000000992;1;1;МАХАЧКАЛА, УЛ.АБУБАКАРОВА,115
044599993;'РЕГНУМ БАНК' (ООО);30101810500000000993;1;1;МОСКВА, УЛ.ПЯТНИЦКАЯ,55/25 СТР.4
044579995;ООО ИКБ 'ЛОГОС';30101810500000000995;1;1;МОСКВА, ПЕР.СТОЛЯРНЫЙ,3-3
043601996;ФИЛИАЛ ОАО БАНК АВБ В Г. САМАРЕ;30101810500000000996;1;1;САМАРА, МОСКОВСКОЕ Ш.,17
040708772;ПФ ОАО АКБ 'МЕЖДУНАРОДНЫЙ ФИНАНСОВЫЙ КЛУБ';30101810507080000772;1;1;ПЯТИГОРСК, ПР.КАЛИНИНА,90-А
040813997;РЕГИОБАНК-ФИЛИАЛ ОАО БАНКА 'ФК ОТКРЫТИЕ';30101810508130000997;1;1;ХАБАРОВСК, АМУРСКИЙ Б-Р,18
041708717;ФИЛИАЛ ОАО 'РОСТ БАНК' В Г.ВЛАДИМИРЕ;30101810517080000717;1;1;ВЛАДИМИР, ПР.ЛЕНИНА,29-Б
042202773;ОАО НКБ 'РАДИОТЕХБАНК';30101810522020000773;1;1;НИЖНИЙ НОВГОРОД, УЛ.БАТУМСКАЯ,21
042748808;ФИЛИАЛ 'КАЛИНИНГРАД' КБ 'ИНТЕРКОММЕРЦ' (ООО);30101810527480000808;1;1;КАЛИНИНГРАД, УЛ.КОСМОНАВТА ЛЕОНОВА,11-17
043469851;ЗАО 'СОВРЕМЕННЫЙ КОММЕРЧЕСКИЙ БАНК';30101810534690000851;1;1;КОСТРОМА, ПР.ТЕКСТИЛЬЩИКОВ,46
043510106;ФИЛИАЛ ОАО КБ 'МАСТ-БАНК' 'СИМФЕРОПОЛЬСКИЙ';30101810535100000106;1;1;СИМФЕРОПОЛЬ, УЛ.СЕВАСТОПОЛЬСКАЯ,10
044030740;СЗФ ОАО 'БАНК РОССИЙСКИЙ КРЕДИТ';30101810540300000740;1;1;САНКТ-ПЕТЕРБУРГ, УЛ.ЧАЙКОВСКОГО,1,ЛИТ.Б
044030876;Ф-Л 'С-З' АБ 'АЛДАНЗОЛОТОБАНК' ОАО В Г.СПБ;30101810540300000876;1;1;САНКТ-ПЕТЕРБУРГ, НОВОЧЕРКАССКИЙ ПР.,33-2,Л.А
044583637;ОАО 'НБК-БАНК';30101810700000000637;1;1;МОСКВА, УЛ.МАЛАЯ ОРДЫНКА,20 СТР.1
044030928;ФИЛИАЛ N 7811 ВТБ 24 (ЗАО);30101810540300000928;1;1;САНКТ-ПЕТЕРБУРГ, НЕВСКИЙ ПР.,1/4,ЛИТ.А
044442739;ФИЛИАЛ ОАО 'РОСТ БАНК' В Г. МАГАДАНЕ;30101810544420000739;1;1;МАГАДАН, 2 КМ ОСНОВНОЙ ТРАССЫ
044705826;ФИЛИАЛ ОАО 'РОСТ БАНК' В Г.МУРМАНСКЕ;30101810547050000826;1;1;МУРМАНСК, УЛ.ЧЕЛЮСКИНЦЕВ,30
045003745;НОВОСИБИРСКИЙ ФИЛИАЛ ООО 'БАНК БКФ';30101810550030000745;1;1;НОВОСИБИРСК, ПР.ДИМИТРОВА,4/1
045003758;ФИЛИАЛ N 5411 ВТБ 24 (ЗАО);30101810550030000758;1;1;НОВОСИБИРСК, УЛ.ЛЕНИНА,86
